movie_id
950396
1126166
1064213
762509
1241982
939243
822119
823219
927342
426889
696506
926670
1084199
1160956
912649
539972
558449
1405338
933260
1188104
1064486
774370
1226406
1140535
1357633
549509
1249289
974576
1294203
1230208
1356039
402431
1201012
1184918
519182
1138749
993710
1410082
533535
661539
1001274
845781
974453
1010581
426063
383634
1247019
839033
1255788
1352774
1249289
85
411
710295
1156593
1422179
573435
1147416
808
1230208
1422179
573435
1147416
808
1043905
1118031
1124620
299536
921436
1006724
995926
717196
259872
1097549
945961
970450
157336
385687
12236
1252309
777443
135348
1114894
1100782
799766
693134
1203329
10192
1000837
974950
1034541
1029235
1241752
698687
324568
1099413
936621
597
1138194
1081012
1005331
120
829557
671
1302916
1104390
1222064
1280672
929204
58008
1249013
249578
1357459
7451
978796
980477
76600
155
957119
1272149
810
1104845
1011985
1051896
24428
335984
198663
1241320
950387
604685
1293263
675353
361743
791042
1147710
122
1017066
653346
1078600
1013850
502356
1426674
786892
1159311
592695
1235623
569094
27205
1196470
748783
218
714675
823464
61108
872585
795514
496243
421892
19995
615453
1182387
872585
795514
496243
421892
19995
1318917
615453
667538
674
603692
8587
1299372
27449
672
1269732
346698
1116490
420818
797271
98
1433593
257094
1114926
14836
271110
438631
1084736
244786
507086
26389
585
22
315162
150540
944401
51482
1395724
767
1303236
1129598
1064028
862
216015
1167898
639720
1028196
228150
587727
603
106646
1434053
2062
550
454626
1000075
957452
1401599
1276945
863
1221404
177572
114
680
675
354912
826937
1323784
673
55685
1197306
969492
1125510
299534
122917
460229
1244361
592983
1226578
929590
575264
447365
588228
762441
8966
976573
581528
792307
1297860
505642
40108
1228681
9502
866398
414906
121
11
1212142
109445
12445
603
106646
2062
550
454626
1000075
893723
957452
1087822
191295
1401599
1276945
157350
1418290
863
1221404
114
680
675
354912
337167
1425200
566525
1079091
1014505
578
1354627
82023
475557
1171640
1167271
1294084
1278101
105
240
1029281
10138
843527
447273
99861
475557
1171640
1167271
1294084
1278101
105
240
1029281
10138
843527
99861
1247597
1100856
1111873
1431355
315635
1339206
335983
322
11036
807
718821
1371727
1124641
1151949
129
995803
78383
634649
1304800
1088514
205596
250754
497
1408248
321612
1232449
1216191
1214667
242
1124641
1151949
129
572802
1421973
995803
1180417
78383
1304800
1088514
205596
250754
497
1408248
321612
1275332
1288229
1232449
1214667
242
630
1075789
1404380
257344
976734
982116
76341
940139
1418290
1724
1865
348893
767901
1422096
6479
313893
1340110
10020
1297446
12
167830
1211472
1303498
38365
28468
1072790
1233575
1242372
1393069
1422117
755679
1422004
1307397
508883
505292
24
38575
1422052
1422037
889737
1144962
18239
10674
324786
1104844
1435149
1426058
1023915
11224
1421990
1205656
1422120
787699
1324198
1278263
1330232
1417675
210577
1361622
1422008
1422013
1071646
1215020
985939
545611
45233
1422033
1424802
1422029
1422101
1422038
1422628
1383580
269149
1330747
72784
1421977
1422478
1123278
1422600
1412113
1124
350
173129
109418
976576
4935
996821
1429299
877817
10195
10625
429617
1001311
635302
345887
1144932
926393
348
273481
1422105
1430137
1366118
1422632
1422039
1439863
1422168
449443
298618
1436763
284054
1043565
288987
1422626
1251517
68726
851644
1224993
447277
615
1422107
1422112
1435267
1439235
1154538
436969
48650
537915
135397
232672
140607
10191
615656
489
974262
1252377
1260594
1319968
458156
938614
772
8856
253350
359410
987686
1147400
1204892
11970
131631
72190
11688
1100099
1440943
68828
753342
10193
398818
1155281
4348
50619
968051
9480
1222248
335
769
32657
118
12155
197158
98566
1154215
707610
70410
580489
1234821
559
82702
87101
934632
561
11544
10527
1253003
1129508
209112
111
351286
181808
292610
408
37141
24021
429
18240
966719
10681
1041613
284053
496450
493529
345940
763215
12153
283995
1331375
588648
102651
73861
983507
5492
1003596
59068
141052
49051
1734
1441183
37165
917496
259693
11770
9919
466272
57214
893723
67395
38321
1087822
191295
423
260514
12665
1401599
9820
1949
263115
293863
44214
57158
157350
116236
299054
10144
968051
9480
1222248
335
769
91314
32657
118
12155
1439560
197158
98566
1154215
707610
70410
580489
1234821
559
670
1422877
840705
281338
274855
1197306
324552
68721
969492
1139566
1022796
812
62211
1422096
758323
1219158
50270
56386
637
77338
544401
329505
110415
190859
226674
995803
1419229
1422478
81188
1422600
1180417
1304800
335797
1012201
1422625
250754
497
1422048
1422027
126963
1930
420634
438695
1182047
1355320
294254
694
270946
5879
1029575
370172
46195
247136
106
24049
47971
184345
13183
39254
831815
44214
57158
157350
116236
14574
1032823
507241
801688
4011
15212
1215185
49026
335787
11635
616446
181812
1106739
848326
481871
8392
663712
343611
1299314
50014
399579
670
1422877
840705
281338
274855
324552
68721
1139566
1022796
812
62211
758323
1219158
50270
56386
637
77338
437342
1127166
138832
102382
497698
1038263
28209
45243
423108
646097
100402
197
508442
273477
126889
75780
353081
527774
493922
773543
508947
137113
1063877
290098
508943
258947
207
324544
1340110
384798
8681
524434
529203
162
1389038
11397
1771
127585
13183
39254
831815
1495
81774
1094974
1287717
744
9297
923667
14411
1096197
260346
1241748
57800
1075794
166428
2501
332562
254128
439079
857598
592831
934433
10882
3933
1109255
61979
1047373
728949
460458
8961
435
1211483
330457
476669
1579
949716
1066262
1427
901362
447665
1195506
795774
87
82690
335988
438148
634492
1435149
302946
1297446
937287
629
186622
1263421
4909
473924
375834
1303498
992940
940721
474350
975324
1422101
567604
739405
1422628
1422038
807
1164614
1147546
972533
360778
856289
339846
19912
278924
567811
10528
646385
24402
7485
1429886
916192
1276210
1154304
609681
383498
37799
564
814889
112160
2251
101
1124142
87584
317442
900667
615777
88104
329865
337404
510657
204082
1212742
713704
1209290
1155095
1181863
616037
297762
988078
2105
697843
9837
9470
359724
311324
901362
698508
38055
9487
378064
725201
49521
1154223
1885
744275
1062807
337401
9757
704239
142
1359
5559
604
390845
184315
972614
1440935
8467
1416099
331482
9602
765897
68718
395992
1300607
15255
427641
1399215
1379520
11713
585083
297
11836
1082195
281957
32292
9471
670292
1186532
1407861
1048241
134374
1239251
1160018
955916
87428
1275788
194
36879
6844
50546
185698
1084863
436270
259316
1073381
752
303857
854
381289
1210794
1087891
502235
207703
52886
766507
78
89971
826510
653
335977
217
1130053
2109
118249
955555
770
474350
975324
1422101
567604
739405
1422628
1422038
1164614
1147546
9291
972533
360778
856289
339846
9479
19912
278924
567811
10528
1359
5559
604
390845
184315
972614
855
949484
1086747
381284
28322
116149
554600
175112
574982
192558
838209
415
1581
1265
